date,iso_code,indicator_code,value
1960-01-01,ABW,PX.REX.REER,
1961-01-01,ABW,PX.REX.REER,
1962-01-01,ABW,PX.REX.REER,
1963-01-01,ABW,PX.REX.REER,
1964-01-01,ABW,PX.REX.REER,
1965-01-01,ABW,PX.REX.REER,
1966-01-01,ABW,PX.REX.REER,
1967-01-01,ABW,PX.REX.REER,
1968-01-01,ABW,PX.REX.REER,
1969-01-01,ABW,PX.REX.REER,
1970-01-01,ABW,PX.REX.REER,
1971-01-01,ABW,PX.REX.REER,
1972-01-01,ABW,PX.REX.REER,
1973-01-01,ABW,PX.REX.REER,
1974-01-01,ABW,PX.REX.REER,
1975-01-01,ABW,PX.REX.REER,
1976-01-01,ABW,PX.REX.REER,
1977-01-01,ABW,PX.REX.REER,
1978-01-01,ABW,PX.REX.REER,
1979-01-01,ABW,PX.REX.REER,
1980-01-01,ABW,PX.REX.REER,
1981-01-01,ABW,PX.REX.REER,
1982-01-01,ABW,PX.REX.REER,
1983-01-01,ABW,PX.REX.REER,
1984-01-01,ABW,PX.REX.REER,
1985-01-01,ABW,PX.REX.REER,
1986-01-01,ABW,PX.REX.REER,
1987-01-01,ABW,PX.REX.REER,
1988-01-01,ABW,PX.REX.REER,
1989-01-01,ABW,PX.REX.REER,
1990-01-01,ABW,PX.REX.REER,
1991-01-01,ABW,PX.REX.REER,
1992-01-01,ABW,PX.REX.REER,
1993-01-01,ABW,PX.REX.REER,
1994-01-01,ABW,PX.REX.REER,
1995-01-01,ABW,PX.REX.REER,
1996-01-01,ABW,PX.REX.REER,
1997-01-01,ABW,PX.REX.REER,
1998-01-01,ABW,PX.REX.REER,
1999-01-01,ABW,PX.REX.REER,
2000-01-01,ABW,PX.REX.REER,
2001-01-01,ABW,PX.REX.REER,
2002-01-01,ABW,PX.REX.REER,
2003-01-01,ABW,PX.REX.REER,
2004-01-01,ABW,PX.REX.REER,
2005-01-01,ABW,PX.REX.REER,
2006-01-01,ABW,PX.REX.REER,
2007-01-01,ABW,PX.REX.REER,
2008-01-01,ABW,PX.REX.REER,
2009-01-01,ABW,PX.REX.REER,
2010-01-01,ABW,PX.REX.REER,
2011-01-01,ABW,PX.REX.REER,
2012-01-01,ABW,PX.REX.REER,
2013-01-01,ABW,PX.REX.REER,
2014-01-01,ABW,PX.REX.REER,
2015-01-01,ABW,PX.REX.REER,
2016-01-01,ABW,PX.REX.REER,
2017-01-01,ABW,PX.REX.REER,
2018-01-01,ABW,PX.REX.REER,
2019-01-01,ABW,PX.REX.REER,
2020-01-01,ABW,PX.REX.REER,
2021-01-01,ABW,PX.REX.REER,
1960-01-01,AFE,PX.REX.REER,
1961-01-01,AFE,PX.REX.REER,
1962-01-01,AFE,PX.REX.REER,
1963-01-01,AFE,PX.REX.REER,
1964-01-01,AFE,PX.REX.REER,
1965-01-01,AFE,PX.REX.REER,
1966-01-01,AFE,PX.REX.REER,
